Date,Vegetable,Price,Location,Farmer
2023-12-04,Spinach,8.27,T. Nagar,Farmer B
2023-12-04,Cauliflower,20.69,Thiruvanmiyur,Farmer J
2023-12-04,Broccoli,32.35,Guindy,Farmer J
2023-12-04,Eggplant,30.84,Guindy,Farmer C
2023-12-04,Capsicum,35.32,Chromepet,Farmer I
2023-12-05,Tomato,21.6,Thiruvanmiyur,Farmer G
2023-12-05,Potato,10.42,Anna Nagar,Farmer I
2023-12-05,Onion,31.18,Kodambakkam,Farmer G
2023-12-05,Carrot,20.53,Anna Nagar,Farmer G
2023-12-05,Cabbage,17.84,Tambaram,Farmer G
2023-12-05,Spinach,14.49,Guindy,Farmer D
2023-12-05,Cauliflower,20.3,T. Nagar,Farmer B
2023-12-05,Broccoli,38.46,T. Nagar,Farmer F
2023-12-05,Eggplant,29.93,Chromepet,Farmer D
2023-12-05,Capsicum,37.51,Potheri,Farmer F
2023-12-06,Tomato,21.6,Adyar,Farmer B
2023-12-06,Potato,14.44,Thiruvanmiyur,Farmer D
2023-12-06,Onion,34.27,Velachery,Farmer H
2023-12-06,Carrot,28.66,Chromepet,Farmer G
2023-12-06,Cabbage,21.41,Thiruvanmiyur,Farmer D
2023-12-06,Spinach,12.96,Potheri,Farmer E
2023-12-06,Cauliflower,21.31,Anna Nagar,Farmer I
2023-12-06,Broccoli,39.97,Velachery,Farmer D
2023-12-06,Eggplant,25.2,Tambaram,Farmer F
2023-12-06,Capsicum,43.58,T. Nagar,Farmer E
2023-12-07,Tomato,21.92,Guindy,Farmer D
2023-12-07,Potato,15.13,Tambaram,Farmer F
2023-12-07,Onion,26.57,Kodambakkam,Farmer A
2023-12-07,Carrot,27.49,Anna Nagar,Farmer F
2023-12-07,Cabbage,13.46,Kodambakkam,Farmer C
2023-12-07,Spinach,14.0,Adyar,Farmer J
2023-12-07,Cauliflower,19.49,Kodambakkam,Farmer D
2023-12-07,Broccoli,33.94,Thiruvanmiyur,Farmer G
2023-12-07,Eggplant,32.01,Adyar,Farmer J
2023-12-07,Capsicum,36.11,Velachery,Farmer C
2023-12-08,Tomato,24.59,T. Nagar,Farmer E
2023-12-08,Potato,17.73,Guindy,Farmer F
2023-12-08,Onion,30.45,Velachery,Farmer A
2023-12-08,Carrot,22.08,Guindy,Farmer A
2023-12-08,Cabbage,18.18,Thiruvanmiyur,Farmer C
2023-12-08,Spinach,5.96,Adyar,Farmer G
2023-12-08,Cauliflower,23.43,Thiruvanmiyur,Farmer H
2023-12-08,Broccoli,36.48,Potheri,Farmer B
2023-12-08,Eggplant,24.74,Chromepet,Farmer I
2023-12-08,Capsicum,39.15,Tambaram,Farmer F
2023-12-09,Tomato,17.18,Chromepet,Farmer C
2023-12-09,Potato,18.19,Adyar,Farmer F
2023-12-09,Onion,31.03,Tambaram,Farmer H
2023-12-09,Carrot,29.09,Velachery,Farmer F
2023-12-09,Cabbage,22.09,Guindy,Farmer F
2023-12-09,Spinach,10.75,Adyar,Farmer H
2023-12-09,Cauliflower,20.7,Thiruvanmiyur,Farmer C
2023-12-09,Broccoli,35.26,Tambaram,Farmer A
2023-12-09,Eggplant,32.52,Guindy,Farmer C
2023-12-09,Capsicum,40.03,Chromepet,Farmer D
2023-12-10,Tomato,23.29,Guindy,Farmer F
2023-12-10,Potato,12.46,Anna Nagar,Farmer H
2023-12-10,Onion,30.26,T. Nagar,Farmer C
2023-12-10,Carrot,23.13,Anna Nagar,Farmer G
2023-12-10,Cabbage,22.6,Potheri,Farmer C
2023-12-10,Spinach,9.84,Velachery,Farmer H
2023-12-10,Cauliflower,26.44,Tambaram,Farmer D
2023-12-10,Broccoli,37.12,Anna Nagar,Farmer D
2023-12-10,Eggplant,28.57,Adyar,Farmer I
2023-12-10,Capsicum,38.79,Guindy,Farmer F
2023-12-11,Tomato,23.22,Thiruvanmiyur,Farmer H
2023-12-11,Potato,10.14,Adyar,Farmer H
2023-12-11,Onion,26.72,Chromepet,Farmer C
2023-12-11,Carrot,23.01,Thiruvanmiyur,Farmer G
2023-12-11,Cabbage,16.13,Tambaram,Farmer F
2023-12-11,Spinach,11.41,Velachery,Farmer I
2023-12-11,Cauliflower,23.48,Velachery,Farmer G
2023-12-11,Broccoli,33.86,Adyar,Farmer F
2023-12-11,Eggplant,29.96,Guindy,Farmer G
2023-12-11,Capsicum,42.82,Tambaram,Farmer E
2023-12-12,Tomato,20.79,Anna Nagar,Farmer H
2023-12-12,Potato,18.75,Guindy,Farmer J
2023-12-12,Onion,34.57,T. Nagar,Farmer D
2023-12-12,Carrot,26.26,T. Nagar,Farmer F
2023-12-12,Cabbage,18.39,Velachery,Farmer J
2023-12-12,Spinach,5.15,Anna Nagar,Farmer D
2023-12-12,Cauliflower,26.05,Thiruvanmiyur,Farmer A
2023-12-12,Broccoli,35.3,Velachery,Farmer A
2023-12-12,Eggplant,31.74,T. Nagar,Farmer E
2023-12-12,Capsicum,39.42,Kodambakkam,Farmer I
2023-12-13,Tomato,19.73,Tambaram,Farmer B
2023-12-13,Potato,11.67,Potheri,Farmer I
2023-12-13,Onion,34.82,Anna Nagar,Farmer E
2023-12-13,Carrot,24.28,Adyar,Farmer I
2023-12-13,Cabbage,14.1,Guindy,Farmer C
2023-12-13,Spinach,6.27,Chromepet,Farmer F
2023-12-13,Cauliflower,17.74,Velachery,Farmer B
2023-12-13,Broccoli,30.03,Thiruvanmiyur,Farmer I
2023-12-13,Eggplant,24.19,Kodambakkam,Farmer F
2023-12-13,Capsicum,36.51,Tambaram,Farmer I
2023-12-14,Tomato,16.22,Guindy,Farmer G
2023-12-14,Potato,18.35,Velachery,Farmer E
2023-12-14,Onion,34.27,Tambaram,Farmer H
2023-12-14,Carrot,25.85,Guindy,Farmer J
2023-12-14,Cabbage,17.64,T. Nagar,Farmer C
2023-12-14,Spinach,5.05,Tambaram,Farmer E
2023-12-14,Cauliflower,17.16,Guindy,Farmer D
2023-12-14,Broccoli,31.8,Kodambakkam,Farmer I
2023-12-14,Eggplant,32.88,Thiruvanmiyur,Farmer G
2023-12-14,Capsicum,36.81,Kodambakkam,Farmer I
2023-12-15,Tomato,21.76,Potheri,Farmer H
2023-12-15,Potato,19.68,Tambaram,Farmer G
2023-12-15,Onion,27.58,Adyar,Farmer J
2023-12-15,Carrot,21.62,T. Nagar,Farmer F
2023-12-15,Cabbage,13.12,Kodambakkam,Farmer C
2023-12-15,Spinach,7.02,Tambaram,Farmer G
2023-12-15,Cauliflower,19.03,Adyar,Farmer J
2023-12-15,Broccoli,35.0,Potheri,Farmer D
2023-12-15,Eggplant,27.74,Thiruvanmiyur,Farmer F
2023-12-15,Capsicum,37.64,Adyar,Farmer C
2023-12-16,Tomato,18.54,T. Nagar,Farmer A
2023-12-16,Potato,17.16,Potheri,Farmer B
2023-12-16,Onion,25.23,Anna Nagar,Farmer B
2023-12-16,Carrot,20.52,Thiruvanmiyur,Farmer H
2023-12-16,Cabbage,18.17,Tambaram,Farmer F
2023-12-16,Spinach,9.53,Potheri,Farmer A
2023-12-16,Cauliflower,21.15,Adyar,Farmer A
2023-12-16,Broccoli,37.41,Velachery,Farmer G
2023-12-16,Eggplant,25.23,Kodambakkam,Farmer D
2023-12-16,Capsicum,36.37,Anna Nagar,Farmer D
2023-12-17,Tomato,23.87,T. Nagar,Farmer A
2023-12-17,Potato,11.19,Chromepet,Farmer C
2023-12-17,Onion,33.06,Anna Nagar,Farmer I
2023-12-17,Carrot,26.37,Potheri,Farmer F
2023-12-17,Cabbage,17.13,Kodambakkam,Farmer I
2023-12-17,Spinach,7.44,Tambaram,Farmer F
2023-12-17,Cauliflower,26.88,Anna Nagar,Farmer J
2023-12-17,Broccoli,33.0,Tambaram,Farmer I
2023-12-17,Eggplant,29.4,Anna Nagar,Farmer A
2023-12-17,Capsicum,39.45,Chromepet,Farmer G
2023-12-18,Tomato,22.36,T. Nagar,Farmer B
2023-12-18,Potato,18.3,Potheri,Farmer I
2023-12-18,Onion,27.57,Velachery,Farmer J
2023-12-18,Carrot,29.33,Thiruvanmiyur,Farmer A
2023-12-18,Cabbage,16.54,Guindy,Farmer D
2023-12-18,Spinach,10.77,Anna Nagar,Farmer I
2023-12-18,Cauliflower,17.6,Chromepet,Farmer I
2023-12-18,Broccoli,32.99,Potheri,Farmer E
2023-12-18,Eggplant,28.84,Adyar,Farmer B
2023-12-18,Capsicum,37.01,Thiruvanmiyur,Farmer F
2023-12-19,Tomato,22.87,Chromepet,Farmer D
2023-12-19,Potato,18.4,Adyar,Farmer I
2023-12-19,Onion,31.64,Velachery,Farmer G
2023-12-19,Carrot,24.5,Kodambakkam,Farmer H
2023-12-19,Cabbage,15.64,Kodambakkam,Farmer H
2023-12-19,Spinach,8.9,Chromepet,Farmer J
2023-12-19,Cauliflower,26.71,Thiruvanmiyur,Farmer J
2023-12-19,Broccoli,34.65,Kodambakkam,Farmer I
2023-12-19,Eggplant,24.13,Tambaram,Farmer E
2023-12-19,Capsicum,36.71,Kodambakkam,Farmer A
2023-12-20,Tomato,23.08,Velachery,Farmer J
2023-12-20,Potato,15.87,Potheri,Farmer G
2023-12-20,Onion,26.21,Potheri,Farmer B
2023-12-20,Carrot,29.07,Tambaram,Farmer J
2023-12-20,Cabbage,20.24,Velachery,Farmer D
2023-12-20,Spinach,10.18,Chromepet,Farmer B
2023-12-20,Cauliflower,18.05,Anna Nagar,Farmer A
2023-12-20,Broccoli,30.86,Thiruvanmiyur,Farmer J
2023-12-20,Eggplant,26.9,Thiruvanmiyur,Farmer G
2023-12-20,Capsicum,37.31,Potheri,Farmer A
2023-12-21,Tomato,23.53,Kodambakkam,Farmer I
2023-12-21,Potato,12.02,Chromepet,Farmer D
2023-12-21,Onion,34.27,Chromepet,Farmer I
2023-12-21,Carrot,28.55,Guindy,Farmer A
2023-12-21,Cabbage,21.16,Adyar,Farmer H
2023-12-21,Spinach,12.82,Adyar,Farmer G
2023-12-21,Cauliflower,24.73,Tambaram,Farmer G
2023-12-21,Broccoli,35.08,Adyar,Farmer G
2023-12-21,Eggplant,24.77,Anna Nagar,Farmer B
2023-12-21,Capsicum,40.21,Kodambakkam,Farmer G
2023-12-22,Tomato,21.68,Anna Nagar,Farmer E
2023-12-22,Potato,12.32,Tambaram,Farmer H
2023-12-22,Onion,33.59,Adyar,Farmer J
2023-12-22,Carrot,21.71,Anna Nagar,Farmer J
2023-12-22,Cabbage,21.37,Tambaram,Farmer A
2023-12-22,Spinach,14.88,Kodambakkam,Farmer D
2023-12-22,Cauliflower,19.16,Potheri,Farmer J
2023-12-22,Broccoli,33.87,Thiruvanmiyur,Farmer A
2023-12-22,Eggplant,23.38,Adyar,Farmer A
2023-12-22,Capsicum,41.18,Tambaram,Farmer F
2023-12-23,Tomato,24.59,Potheri,Farmer F
2023-12-23,Potato,11.55,Anna Nagar,Farmer C
2023-12-23,Onion,25.27,Kodambakkam,Farmer J
2023-12-23,Carrot,29.03,Chromepet,Farmer E
2023-12-23,Cabbage,17.99,Thiruvanmiyur,Farmer A
2023-12-23,Spinach,5.48,Guindy,Farmer J
2023-12-23,Cauliflower,21.45,Chromepet,Farmer E
2023-12-23,Broccoli,30.42,Potheri,Farmer A
2023-12-23,Eggplant,28.83,T. Nagar,Farmer B
2023-12-23,Capsicum,35.26,Guindy,Farmer F
2023-12-24,Tomato,15.9,Thiruvanmiyur,Farmer J
2023-12-24,Potato,13.71,Adyar,Farmer C
2023-12-24,Onion,29.11,Anna Nagar,Farmer F
2023-12-24,Carrot,26.58,Thiruvanmiyur,Farmer D
2023-12-24,Cabbage,16.29,Adyar,Farmer C
2023-12-24,Spinach,10.21,Potheri,Farmer H
2023-12-24,Cauliflower,21.86,Adyar,Farmer B
2023-12-24,Broccoli,35.96,Anna Nagar,Farmer H
2023-12-24,Eggplant,25.02,Velachery,Farmer I
2023-12-24,Capsicum,38.31,Thiruvanmiyur,Farmer E
2023-12-25,Tomato,16.53,Chromepet,Farmer A
2023-12-25,Potato,18.24,Guindy,Farmer F
2023-12-25,Onion,29.17,Velachery,Farmer H
2023-12-25,Carrot,21.29,Potheri,Farmer E
2023-12-25,Cabbage,18.16,Tambaram,Farmer I
2023-12-25,Spinach,7.72,Anna Nagar,Farmer B
2023-12-25,Cauliflower,22.53,Potheri,Farmer I
2023-12-25,Broccoli,39.71,T. Nagar,Farmer I
2023-12-25,Eggplant,25.26,Velachery,Farmer B
2023-12-25,Capsicum,37.36,T. Nagar,Farmer H
2023-12-26,Tomato,20.21,Tambaram,Farmer E
2023-12-26,Potato,14.88,T. Nagar,Farmer F
2023-12-26,Onion,25.33,Adyar,Farmer A
2023-12-26,Carrot,20.96,Thiruvanmiyur,Farmer C
2023-12-26,Cabbage,15.05,T. Nagar,Farmer F
2023-12-26,Spinach,9.02,Anna Nagar,Farmer F
2023-12-26,Cauliflower,20.64,T. Nagar,Farmer J
2023-12-26,Broccoli,33.71,Potheri,Farmer I
2023-12-26,Eggplant,29.49,Adyar,Farmer C
2023-12-26,Capsicum,40.45,T. Nagar,Farmer G
2023-12-27,Tomato,23.91,Potheri,Farmer H
2023-12-27,Potato,11.26,Kodambakkam,Farmer C
2023-12-27,Onion,28.93,Kodambakkam,Farmer G
2023-12-27,Carrot,22.67,Potheri,Farmer D
2023-12-27,Cabbage,22.22,Potheri,Farmer H
2023-12-27,Spinach,12.06,T. Nagar,Farmer F
2023-12-27,Cauliflower,26.98,Thiruvanmiyur,Farmer E
2023-12-27,Broccoli,31.32,Kodambakkam,Farmer D
2023-12-27,Eggplant,31.22,Chromepet,Farmer A
2023-12-27,Capsicum,40.05,Potheri,Farmer F
2023-12-28,Tomato,20.52,Kodambakkam,Farmer D
2023-12-28,Potato,17.42,Adyar,Farmer G
2023-12-28,Onion,28.3,Potheri,Farmer J
2023-12-28,Carrot,26.21,Tambaram,Farmer D
2023-12-28,Cabbage,17.84,Adyar,Farmer H
2023-12-28,Spinach,14.24,Thiruvanmiyur,Farmer G
2023-12-28,Cauliflower,17.75,Guindy,Farmer G
2023-12-28,Broccoli,30.26,Potheri,Farmer G
2023-12-28,Eggplant,26.89,Velachery,Farmer I
2023-12-28,Capsicum,42.12,Anna Nagar,Farmer I
2023-12-29,Tomato,20.4,Tambaram,Farmer G
2023-12-29,Potato,10.22,Chromepet,Farmer D
2023-12-29,Onion,26.8,Thiruvanmiyur,Farmer G
2023-12-29,Carrot,29.43,Chromepet,Farmer I
2023-12-29,Cabbage,16.61,Anna Nagar,Farmer C
2023-12-29,Spinach,14.51,T. Nagar,Farmer B
2023-12-29,Cauliflower,23.1,Velachery,Farmer E
2023-12-29,Broccoli,34.32,T. Nagar,Farmer H
2023-12-29,Eggplant,24.24,Tambaram,Farmer F
2023-12-29,Capsicum,37.71,T. Nagar,Farmer G
2023-12-30,Tomato,19.66,Kodambakkam,Farmer B
2023-12-30,Potato,12.79,Adyar,Farmer B
2023-12-30,Onion,31.9,Guindy,Farmer H
2023-12-30,Carrot,26.08,Velachery,Farmer C
2023-12-30,Cabbage,13.92,Chromepet,Farmer J
2023-12-30,Spinach,7.67,T. Nagar,Farmer J
2023-12-30,Cauliflower,23.51,Anna Nagar,Farmer D
2023-12-30,Broccoli,32.46,Tambaram,Farmer D
2023-12-30,Eggplant,28.96,Kodambakkam,Farmer J
2023-12-30,Capsicum,38.5,Tambaram,Farmer A
2023-12-31,Tomato,18.19,Adyar,Farmer B
2023-12-31,Potato,17.04,Velachery,Farmer B
2023-12-31,Onion,33.47,Tambaram,Farmer F
2023-12-31,Carrot,24.61,Thiruvanmiyur,Farmer A
2023-12-31,Cabbage,20.17,Kodambakkam,Farmer I
2023-12-31,Spinach,7.55,Velachery,Farmer A
2023-12-31,Cauliflower,17.71,Chromepet,Farmer C
2023-12-31,Broccoli,36.2,Anna Nagar,Farmer I
2023-12-31,Eggplant,24.06,Adyar,Farmer D
2023-12-31,Capsicum,43.44,Anna Nagar,Farmer C
